Date,AEFES.IS,AKBNK.IS,ASELS.IS,ASTOR.IS,BIMAS.IS,ENKAI.IS,EREGL.IS,FROTO.IS,GARAN.IS,GUBRF.IS,ISCTR.IS,KCHOL.IS,KOZAL.IS,KRDMD.IS,MGROS.IS,PETKM.IS,PGSUS.IS,SAHOL.IS,SASA.IS,SISE.IS,SKBNK.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TOASO.IS,TTKOM.IS,TUPRS.IS,ULKER.IS,VAKBN.IS,YKBNK.IS
2024-12-30,21.101991653442383,64.21742248535156,73.10684967041016,114.04486083984375,515.8723754882812,47.951759338378906,24.36966323852539,86.7136459350586,121.7001724243164,273.5,13.263947486877441,172.35623168945312,22.1200008392334,27.219999313354492,527.7022705078125,18.389999389648438,214.1999969482422,94.45386505126953,4.110000133514404,41.9833869934082,4.74564790725708,273.75,91.23844909667969,275.7255859375,187.42431640625,44.68000030517578,129.52694702148438,110.50304412841797,23.459999084472656,30.760000228881836
2024-12-31,18.999725341796875,63.434879302978516,72.40774536132812,112.36772918701172,520.3026123046875,46.28511428833008,24.17153549194336,86.48290252685547,119.96436309814453,287.0,13.342782020568848,170.63650512695312,22.579999923706055,27.100000381469727,535.5346069335938,18.100000381469727,213.0,92.57347106933594,4.070000171661377,40.72780990600586,4.696110725402832,274.0,90.8956298828125,274.50445556640625,191.3426055908203,43.47999954223633,128.9815673828125,108.92971801757812,23.31999969482422,30.6200008392334
2025-01-02,17.135452270507812,64.75541687011719,73.4064712524414,117.79373931884766,522.7637939453125,47.46605682373047,24.270599365234375,86.80594635009766,124.20747375488281,286.0,13.845354080200195,176.6555938720703,22.459999084472656,27.799999237060547,527.2127685546875,18.0,215.60000610351562,96.14140319824219,4.090000152587891,40.88475799560547,4.765462875366211,276.5,94.07894134521484,280.8542175292969,197.9663543701172,44.20000076293945,132.79920959472656,109.57756042480469,24.059999465942383,31.799999237060547
2025-01-03,17.4031925201416,64.75541687011719,74.75475311279297,118.97759246826172,522.7637939453125,48.23747634887695,24.48853874206543,87.82122039794922,124.49678039550781,281.75,13.874916076660156,178.1842498779297,22.540000915527344,28.360000610351562,518.4013671875,18.350000381469727,223.6999969482422,98.45574188232422,4.269999980926514,41.72834777832031,4.88435173034668,272.5,96.4786605834961,291.1114807128906,195.35415649414062,45.58000183105469,136.3441619873047,112.44656372070312,24.239999771118164,32.18000030517578
2025-01-06,17.432941436767578,65.34233093261719,75.40392303466797,121.24665832519531,525.2250366210938,47.76129150390625,24.429101943969727,87.40587615966797,124.88251495361328,284.0,13.934042930603027,178.85304260253906,23.1200008392334,28.5,516.4432983398438,19.139999389648438,222.0,100.77007293701172,4.300000190734863,41.33597946166992,4.933888912200928,272.0,95.93994140625,290.1346130371094,194.6078338623047,46.439998626708984,134.25355529785156,109.20736694335938,24.139999389648438,31.920000076293945
2025-01-07,17.105701446533203,63.33706283569336,77.2016372680664,117.89239501953125,518.8258666992188,47.523197174072266,23.85453224182129,87.12899017333984,122.4716567993164,284.5,13.79608154296875,177.419921875,23.5,28.0,519.3804321289062,18.700000762939453,218.60000610351562,99.1307601928711,4.170000076293945,41.08094024658203,5.003240585327148,276.0,95.49918365478516,286.71551513671875,192.27552795410156,46.47999954223633,133.0718994140625,106.89364624023438,23.979999542236328,31.18000030517578
2025-01-08,17.00653839111328,62.212154388427734,76.50252532958984,117.00450134277344,525.71728515625,46.36130905151367,23.418651580810547,86.85209655761719,123.14669036865234,283.75,13.79608154296875,178.08871459960938,22.719999313354492,27.520000457763672,520.3594970703125,18.149999618530273,218.8000030517578,97.87715911865234,4.090000152587891,40.4727668762207,5.0527777671813965,277.0,94.86251831054688,286.2270812988281,197.22000122070312,46.08000183105469,131.1630859375,104.76502990722656,24.100000381469727,30.579999923706055
2025-01-09,17.145368576049805,64.46196746826172,78.1004867553711,117.79373931884766,515.380126953125,47.16130065917969,23.636592864990234,86.99053955078125,126.13616180419922,289.5,14.269089698791504,178.1842498779297,23.100000381469727,27.739999771118164,521.8280029296875,18.229999542236328,219.5,100.57721710205078,4.110000133514404,40.51200485229492,5.112221717834473,277.0,94.32380676269531,287.9366149902344,200.2053680419922,46.459999084472656,132.34474182128906,105.59796905517578,24.520000457763672,31.280000686645508
2025-01-10,16.580135345458984,62.99470138549805,78.25029754638672,119.3722152709961,514.8878784179688,46.55178451538086,23.557340621948242,85.14459228515625,123.53244018554688,291.0,14.150837898254395,174.36260986328125,22.899999618530273,27.200000762939453,525.254638671875,18.010000228881836,216.1999969482422,97.68429565429688,3.990000009536743,39.51146697998047,5.399536609649658,284.5,93.68714904785156,286.71551513671875,199.1791534423828,46.97999954223633,130.4359130859375,106.24581146240234,24.1200008392334,30.700000762939453
2025-01-13,16.21323013305664,61.42961120605469,78.6997299194336,119.66818237304688,515.8723754882812,45.59941482543945,22.883708953857422,84.36006164550781,122.85739135742188,280.0,13.934042930603027,169.29891967773438,22.1200008392334,26.139999389648438,522.3175659179688,17.670000076293945,210.3000030517578,93.58599090576172,3.869999885559082,38.56978225708008,5.419351577758789,273.5,92.7076644897461,283.05218505859375,198.61940002441406,45.060001373291016,130.7994842529297,103.37680053710938,23.459999084472656,29.860000610351562
2025-01-14,16.143815994262695,61.625247955322266,78.4500503540039,118.87894439697266,507.011962890625,46.608924865722656,22.6063289642334,83.89856719970703,122.76095581054688,278.0,13.953751564025879,169.96771240234375,21.780000686645508,25.739999771118164,515.9537963867188,17.780000686645508,211.5,91.56094360351562,3.880000114440918,38.432456970214844,5.488703727722168,268.25,93.24637603759766,286.71551513671875,190.68954467773438,44.720001220703125,131.7993621826172,103.0066146850586,23.799999237060547,30.079999923706055
2025-01-15,16.193397521972656,61.820884704589844,78.20036315917969,121.14800262451172,504.55078125,46.608924865722656,22.626142501831055,84.17545318603516,123.72530364990234,281.75,13.98331356048584,167.6747283935547,21.979999542236328,25.360000610351562,521.8280029296875,17.639999389648438,212.89999389648438,92.57347106933594,3.9200000762939453,38.432456970214844,4.943796157836914,273.5,93.93201446533203,288.1808166503906,185.37188720703125,44.720001220703125,133.61727905273438,102.08112335205078,24.299999237060547,29.780000686645508
2025-01-16,17.04620361328125,62.75015640258789,80.14788055419922,120.85203552246094,496.1826171875,48.0946159362793,22.784645080566406,85.23687744140625,125.17182159423828,287.25,13.825644493103027,167.9613494873047,23.020000457763672,25.899999618530273,534.5555419921875,17.799999237060547,215.0,94.21278381347656,3.940000057220459,38.49131393432617,4.706018447875977,276.75,96.42967987060547,290.86724853515625,189.4767608642578,45.70000076293945,134.980712890625,104.2097396850586,25.079999923706055,30.899999618530273
2025-01-17,16.4313907623291,64.55978393554688,80.94686889648438,121.34530639648438,501.1050720214844,48.047000885009766,22.84408187866211,85.09843444824219,128.06484985351562,283.75,14.072003364562988,170.15879821777344,23.239999771118164,26.219999313354492,537.982177734375,17.989999771118164,223.0,96.04496765136719,3.9100000858306885,38.962154388427734,4.527685165405273,285.0,98.2417221069336,296.4843444824219,192.36880493164062,46.220001220703125,134.61712646484375,105.50542449951172,25.5,31.700000762939453
2025-01-20,16.91729164123535,65.6846923828125,82.24520874023438,122.82512664794922,512.4266967773438,48.90412902832031,22.626142501831055,85.19073486328125,129.22206115722656,281.5,14.219819068908691,167.5791778564453,24.200000762939453,25.84000015258789,537.982177734375,18.049999237060547,223.60000610351562,96.81642150878906,3.890000104904175,38.66787338256836,4.4087958335876465,282.75,97.6540298461914,298.6823425292969,202.07122802734375,46.400001525878906,132.34474182128906,107.91168212890625,25.8799991607666,31.979999542236328
2025-01-21,16.6892147064209,67.05414581298828,80.54737091064453,120.3587646484375,513.4111938476562,47.856529235839844,22.428014755249023,85.55992126464844,129.02919006347656,277.0,14.407051086425781,167.3881072998047,24.15999984741211,26.0,542.3878173828125,17.739999771118164,220.5,96.18962097167969,3.8499999046325684,38.1970329284668,4.289907455444336,279.75,99.9068374633789,294.286376953125,201.88462829589844,46.2599983215332,129.61785888671875,106.06071472167969,26.420000076293945,32.58000183105469
2025-01-22,16.16364860534668,68.08122253417969,81.8956527709961,121.73992919921875,513.4111938476562,47.856529235839844,22.408203125,85.60607147216797,132.88656616210938,279.5,14.613992691040039,169.29891967773438,24.100000381469727,26.100000381469727,555.6048583984375,17.81999969482422,228.0,98.45574188232422,3.859999895095825,38.295127868652344,4.359259128570557,285.25,102.84526824951172,298.19390869140625,203.37730407714844,47.2599983215332,131.34487915039062,106.61600494384766,26.540000915527344,33.31999969482422
2025-01-23,16.173564910888672,66.66287231445312,83.94304656982422,122.23320007324219,507.011962890625,48.18985366821289,22.467639923095703,88.23655700683594,128.73988342285156,283.75,14.298653602600098,172.26071166992188,24.34000015258789,26.360000610351562,546.303955078125,17.889999389648438,231.1999969482422,98.9378890991211,3.869999885559082,38.412837982177734,4.270092487335205,285.0,104.02064514160156,302.5898742675781,201.3248748779297,49.02000045776367,130.5268096923828,109.11481475830078,26.079999923706055,33.0
2025-01-24,16.441307067871094,64.99996185302734,85.0416488647461,126.27804565429688,506.0274963378906,48.52318572998047,23.08183479309082,86.06756591796875,127.58267974853516,280.0,14.288799285888672,171.01866149902344,24.299999237060547,26.979999542236328,547.7725830078125,18.110000610351562,230.1999969482422,98.35930633544922,3.8399999141693115,38.6090202331543,4.230463027954102,285.25,104.21654510498047,301.8572082519531,201.51145935058594,49.70000076293945,130.16322326660156,111.7061767578125,25.920000076293945,32.459999084472656
2025-01-27,16.38180923461914,64.55978393554688,85.74075317382812,126.27804565429688,497.6593322753906,47.71366882324219,22.903520584106445,84.36006164550781,129.02919006347656,274.0,14.180401802062988,167.5791778564453,23.799999237060547,26.5,537.4926147460938,17.760000228881836,231.1999969482422,98.35930633544922,3.740000009536743,37.726192474365234,4.1809258460998535,278.0,103.92269897460938,299.4150085449219,194.9810028076172,48.900001525878906,127.7999267578125,107.54148864746094,26.139999389648438,32.400001525878906
2025-01-28,16.29256248474121,65.63578033447266,89.53591918945312,125.09419250488281,514.3956298828125,46.38035583496094,22.982772827148438,84.82154083251953,130.6685791015625,269.0,14.57457447052002,166.050537109375,23.65999984741211,27.079999923706055,542.8773803710938,17.899999618530273,233.3000030517578,99.32361602783203,3.740000009536743,39.040626525878906,4.19083309173584,279.0,106.66523742675781,304.54364013671875,201.4181671142578,51.20000076293945,127.43634033203125,109.02227020263672,26.700000762939453,32.84000015258789
2025-01-29,16.312395095825195,64.55978393554688,88.08776092529297,123.31840515136719,538.0233764648438,45.98036193847656,22.705392837524414,85.05229187011719,129.9935302734375,265.0,14.446468353271484,162.3244171142578,22.780000686645508,27.459999084472656,567.8428344726562,17.65999984741211,233.3000030517578,98.74503326416016,3.680000066757202,38.118560791015625,4.111574172973633,281.25,105.78370666503906,305.7647399902344,200.2986602783203,50.79999923706055,127.07276153564453,111.7987289428711,26.600000381469727,32.400001525878906
2025-01-30,16.332225799560547,64.07069396972656,88.68700408935547,120.65473175048828,543.9303588867188,46.66606521606445,22.705392837524414,86.85209655761719,126.90763854980469,270.5,14.308507919311523,163.66200256347656,22.700000762939453,27.479999542236328,565.8848266601562,17.56999969482422,232.5,99.1307601928711,3.690000057220459,37.76543045043945,4.101666450500488,277.0,105.1960220336914,305.7647399902344,202.1645050048828,50.400001525878906,128.79978942871094,112.53911590576172,26.479999542236328,31.979999542236328
2025-01-31,16.004987716674805,63.434879302978516,88.58712768554688,116.01795196533203,541.4690551757812,46.38035583496094,22.229888916015625,85.7906723022461,122.76095581054688,266.75,13.953751564025879,162.2288818359375,22.579999923706055,27.299999237060547,572.738037109375,17.489999771118164,234.5,96.33426666259766,3.6600000858306885,37.29458999633789,4.00259256362915,277.75,105.88165283203125,309.6722717285156,207.57546997070312,50.54999923706055,128.34530639648438,111.6136245727539,27.459999084472656,30.719999313354492
2025-02-03,15.628166198730469,62.40779113769531,88.13770294189453,118.78028869628906,529.1629638671875,44.57085418701172,21.477005004882812,81.59112548828125,120.1572265625,272.0,13.451179504394531,154.68112182617188,21.959999084472656,26.700000762939453,561.9686279296875,16.899999618530273,232.5,92.7181167602539,3.509999990463257,36.215572357177734,3.8837037086486816,267.25,103.4329605102539,306.4974060058594,214.75897216796875,51.0,125.98200988769531,110.13285064697266,26.34000015258789,29.1200008392334
2025-02-04,15.757079124450684,64.26632690429688,88.28751373291016,117.79373931884766,523.2560424804688,45.4470329284668,21.813819885253906,82.7448501586914,120.73583221435547,275.75,13.687684059143066,156.01870727539062,22.15999984741211,27.040000915527344,572.738037109375,16.959999084472656,222.1999969482422,92.5252456665039,3.5299999713897705,36.19595718383789,3.943148136138916,265.75,105.2939682006836,296.4843444824219,209.16143798828125,48.84000015258789,125.07304382324219,111.2434310913086,27.639999389648438,29.700000762939453
2025-02-05,15.92565631866455,63.48379135131836,86.0903091430664,117.79373931884766,531.1320190429688,45.027992248535156,21.496816635131836,83.9908676147461,119.67505645751953,276.5,13.539868354797363,152.96139526367188,22.0,26.299999237060547,571.26953125,16.649999618530273,223.10000610351562,92.2359619140625,3.4600000381469727,36.03901290893555,3.913425922393799,268.75,103.726806640625,296.72857666015625,200.6718292236328,48.70000076293945,125.43663024902344,113.83479309082031,26.739999771118164,29.100000381469727
2025-02-06,15.697580337524414,63.04360580444336,85.84062194824219,118.38566589355469,539.9923706054688,45.904170989990234,22.289325714111328,84.82154083251953,123.05025482177734,281.0,13.72710132598877,154.29896545410156,23.200000762939453,27.139999389648438,569.3114624023438,16.899999618530273,230.5,93.53777313232422,3.5199999809265137,36.64718246459961,3.8837037086486816,270.0,104.90217590332031,306.253173828125,199.64561462402344,49.599998474121094,127.25454711914062,113.74224853515625,25.420000076293945,29.5
2025-02-07,16.12398338317871,62.11433792114258,85.5909423828125,119.17491149902344,552.7907104492188,47.008914947509766,23.200712203979492,85.14459228515625,124.01461029052734,278.0,13.628558158874512,158.0250701904297,23.700000762939453,28.860000610351562,581.0598754882812,17.139999389648438,238.8000030517578,94.79137420654297,3.5799999237060547,37.11802291870117,3.8837037086486816,274.75,103.82475280761719,314.8009033203125,199.1791534423828,49.41999816894531,128.9815673828125,115.13047790527344,25.579999923706055,29.059999465942383
2025-02-10,15.905824661254883,61.33179473876953,81.44622802734375,117.10315704345703,541.9613647460938,46.55178451538086,22.64595603942871,84.72925567626953,123.05025482177734,273.0,13.530014038085938,154.68112182617188,23.979999542236328,28.399999618530273,576.6542358398438,16.899999618530273,235.89999389648438,93.29669952392578,3.4800000190734863,36.66680145263672,3.8539814949035645,272.0,104.80422973632812,312.84716796875,194.3279571533203,49.959999084472656,126.34558868408203,115.2230224609375,25.799999237060547,28.799999237060547
2025-02-11,15.866158485412598,61.820884704589844,81.6459732055664,113.94620513916016,554.2675170898438,48.047000885009766,23.180898666381836,84.77539825439453,124.97895050048828,277.0,13.569432258605957,154.77667236328125,24.5,28.100000381469727,579.5913696289062,16.8700008392334,237.8000030517578,93.63420104980469,3.5299999713897705,36.41175842285156,3.844074010848999,271.75,106.27344512939453,312.114501953125,186.86456298828125,50.5,125.618408203125,114.76028442382812,25.579999923706055,28.700000762939453
2025-02-12,16.282644271850586,61.478519439697266,78.00061798095703,107.6323013305664,548.852783203125,48.999366760253906,23.180898666381836,82.929443359375,124.88251495361328,275.25,13.401907920837402,151.91043090820312,25.5,27.940000534057617,569.8009643554688,16.780000686645508,238.0,94.88780212402344,3.5199999809265137,36.03901290893555,3.7350924015045166,267.5,105.68576049804688,309.6722717285156,185.74505615234375,49.939998626708984,123.9822769165039,113.37205505371094,25.1200008392334,28.280000686645508
2025-02-13,17.075952529907227,62.652339935302734,79.54864501953125,105.65921020507812,570.5115356445312,49.71364974975586,23.101648330688477,84.45234680175781,125.55754852294922,271.0,13.904479026794434,154.10787963867188,24.760000228881836,28.219999313354492,578.6123046875,17.0,245.5,97.97358703613281,3.5399999618530273,36.60794448852539,3.8341665267944336,273.0,105.1960220336914,311.8702697753906,192.08892822265625,50.20000076293945,122.89153289794922,114.66773223876953,25.299999237060547,28.65999984741211
2025-02-14,17.04620361328125,63.434879302978516,79.1990966796875,106.44844818115234,550.3295288085938,49.85649871826172,23.1214599609375,84.54464721679688,124.40033721923828,269.25,14.219819068908691,152.67477416992188,25.079999923706055,28.079999923706055,570.780029296875,16.93000030517578,242.0,96.91284942626953,3.5199999809265137,36.82374572753906,3.794536828994751,272.25,104.11859893798828,309.4280700683594,194.3279571533203,50.150001525878906,121.98257446289062,113.9273452758789,24.959999084472656,28.700000762939453
2025-02-17,17.066036224365234,63.0925178527832,80.59730529785156,104.17938995361328,545.4070434570312,49.332698822021484,23.299776077270508,83.76011657714844,123.43599700927734,271.0,14.200109481811523,150.9550323486328,25.239999771118164,27.899999618530273,560.9896240234375,16.8700008392334,243.60000610351562,96.09318542480469,3.490000009536743,36.54908752441406,3.8044443130493164,262.0,101.86579132080078,312.114501953125,195.91392517089844,48.380001068115234,121.25540161132812,110.31794738769531,25.139999389648438,28.719999313354492
2025-02-18,17.32386016845703,63.67942428588867,83.89311218261719,111.97311401367188,555.251953125,50.951725006103516,23.438465118408203,86.25215148925781,125.65399169921875,268.0,14.022730827331543,148.9486541748047,25.020000457763672,28.479999542236328,559.031494140625,16.790000915527344,247.10000610351562,97.58786010742188,3.5199999809265137,36.43137741088867,3.7846295833587646,265.75,102.84526824951172,317.4873352050781,192.64869689941406,49.36000061035156,118.2558364868164,111.7061767578125,25.299999237060547,28.559999465942383
2025-02-19,16.768545150756836,62.89688491821289,83.69336700439453,112.36772918701172,546.3915405273438,49.1422233581543,22.586515426635742,86.29830169677734,123.72530364990234,268.5,14.131129264831543,143.31173706054688,24.899999618530273,28.34000015258789,552.17822265625,16.5,242.39999389648438,95.75568389892578,3.4700000286102295,35.72511291503906,3.7053701877593994,253.0,102.74732208251953,310.8934020996094,188.73040771484375,49.459999084472656,114.25640106201172,108.83716583251953,25.100000381469727,28.219999313354492
2025-02-20,16.82804298400879,64.16851043701172,83.99298095703125,106.54710388183594,526.7017822265625,49.6660270690918,22.76483154296875,84.63694763183594,126.13616180419922,265.25,14.604137420654297,143.1206512451172,24.8799991607666,28.459999084472656,555.1153564453125,16.43000030517578,243.3000030517578,97.78072357177734,3.640000104904175,35.8035888671875,3.774722099304199,248.3000030517578,104.60833740234375,308.451171875,186.77127075195312,50.70000076293945,116.07432556152344,108.6520767211914,25.6200008392334,28.420000076293945
2025-02-21,16.312395095825195,63.3859748840332,82.64469909667969,106.25113677978516,504.05853271484375,47.408912658691406,22.170448303222656,83.43708038330078,123.43599700927734,259.5,14.249382019042969,143.88497924804688,23.239999771118164,27.31999969482422,542.3878173828125,16.329999923706055,240.0,96.81642150878906,3.509999990463257,35.33274841308594,3.6855554580688477,244.0,103.33501434326172,302.1014404296875,189.10357666015625,48.7599983215332,114.16551208496094,104.39484405517578,24.940000534057617,28.100000381469727
2025-02-24,16.064485549926758,63.3859748840332,83.64342498779297,107.04037475585938,506.5197448730469,47.485107421875,21.912885665893555,82.32950592041016,120.832275390625,270.5,14.101567268371582,143.78944396972656,23.260000228881836,27.219999313354492,548.2620849609375,16.649999618530273,238.5,93.24848175048828,3.5299999713897705,35.41122055053711,3.6756482124328613,246.0,101.57194519042969,302.3456726074219,189.10357666015625,48.720001220703125,114.52909088134766,102.54386901855469,25.0,28.31999969482422
2025-02-25,16.014904022216797,64.70651245117188,80.89692687988281,104.77131652832031,496.6748352050781,45.63750457763672,21.655319213867188,82.00646209716797,121.50730895996094,266.25,14.288799285888672,143.40728759765625,23.260000228881836,26.420000076293945,542.8773803710938,16.389999389648438,232.10000610351562,89.48768615722656,3.4700000286102295,35.07770538330078,3.665740728378296,240.0,102.06168365478516,297.7054443359375,184.53225708007812,48.15999984741211,112.2566909790039,102.72896575927734,25.31999969482422,28.399999618530273
2025-02-26,16.907373428344727,66.02705383300781,85.89056396484375,102.60091400146484,502.08953857421875,46.28511428833008,21.67513084411621,82.09876251220703,121.79661560058594,265.25,14.958894729614258,142.8340301513672,23.200000762939453,26.219999313354492,544.345947265625,16.43000030517578,232.5,91.03057861328125,3.4800000190734863,35.31312942504883,3.695462942123413,240.5,103.13911437988281,301.1245422363281,188.26394653320312,49.0,113.98371887207031,101.6183853149414,25.940000534057617,29.280000686645508
2025-02-27,17.194950103759766,66.32051086425781,89.8854751586914,108.42153930664062,508.98095703125,46.9327278137207,22.150636672973633,82.1910629272461,122.66452026367188,271.0,15.057437896728516,145.9868927001953,23.360000610351562,27.34000015258789,552.6677856445312,16.6200008392334,238.6999969482422,94.06814575195312,3.5,35.84282684326172,3.8143515586853027,246.0,105.48986053466797,308.451171875,185.74505615234375,50.0,116.98328399658203,104.2097396850586,25.860000610351562,29.540000915527344
2025-02-28,17.135452270507812,65.8314208984375,93.33108520507812,107.8296127319336,498.1515808105469,46.26607131958008,22.111011505126953,81.45268249511719,124.11103820800781,276.0,14.949040412902832,145.60472106933594,22.399999618530273,27.700000762939453,550.2201538085938,16.31999969482422,239.0,93.34491729736328,3.5299999713897705,34.78343200683594,3.8341665267944336,249.39999389648438,98.63350677490234,301.1245422363281,181.92007446289062,48.20000076293945,117.25597381591797,102.17367553710938,25.899999618530273,29.399999618530273
2025-03-03,17.066036224365234,71.40703582763672,97.92523193359375,110.29598236083984,517.34912109375,46.018455505371094,22.289325714111328,82.23721313476562,132.59725952148438,282.5,15.63884449005127,146.17796325683594,23.15999984741211,28.3799991607666,560.5000610351562,16.56999969482422,247.1999969482422,96.81642150878906,3.569999933242798,34.842288970947266,3.943148136138916,251.25,98.43761444091797,307.2300720214844,185.185302734375,48.68000030517578,117.16507720947266,105.22777557373047,27.100000381469727,31.15999984741211
2025-03-04,17.383359909057617,70.5755844116211,101.57058715820312,104.08073425292969,516.3646240234375,46.03750228881836,21.833633422851562,81.8218765258789,132.79013061523438,288.5,15.628989219665527,144.93592834472656,23.399999618530273,28.139999389648438,563.4371948242188,16.399999618530273,251.75,98.45574188232422,3.4700000286102295,34.62648391723633,3.893611192703247,250.5,99.41709899902344,309.91650390625,183.69261169433594,48.900001525878906,114.52909088134766,105.9681625366211,26.899999618530273,31.219999313354492
2025-03-05,17.47260856628418,71.50485229492188,105.26587677001953,104.08073425292969,534.08544921875,48.38032913208008,23.517715454101562,85.83682250976562,134.5259552001953,297.0,15.757096290588379,154.10787963867188,24.100000381469727,30.65999984741211,583.0180053710938,17.010000228881836,268.0,103.08441162109375,3.509999990463257,35.90167999267578,3.913425922393799,257.75,102.25758361816406,318.7084655761719,189.0102996826172,50.349998474121094,117.80136108398438,110.96578979492188,26.899999618530273,31.479999542236328
